document_index,run_id,protocol_id,scenario_id,token_id,token,count
25,extended_run_001,prt_0025_00,scn_0025,102,prior_symbol_group_count__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,104,prior_time_pressure_index__level_low,1
25,extended_run_001,prt_0025_00,scn_0025,108,prior_total_nominal_time__level_mid,1
25,extended_run_001,prt_0025_00,scn_0025,109,prior_verification_required__absent,1
26,extended_run_001,prt_0026_00,scn_0026,1,diag_diagnostic_condition_profile__value_moderate,1
26,extended_run_001,prt_0026_00,scn_0026,5,diag_diagnostic_control_load__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,8,diag_diagnostic_expected_error_probability__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,9,diag_diagnostic_operator_stress__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,12,diag_diagnostic_risk_class__value_high,1
26,extended_run_001,prt_0026_00,scn_0026,15,prior_alpha_ratio__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,18,prior_attention_deficit__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,24,prior_coding_tool_type__value_table,1
26,extended_run_001,prt_0026_00,scn_0026,26,prior_condition_mean_adjusted_attention__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,30,prior_condition_noise_adjustment__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,33,prior_condition_noise_level__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,35,prior_condition_profile__value_moderate,1
26,extended_run_001,prt_0026_00,scn_0026,39,prior_condition_time_pressure__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,40,prior_condition_total_adjusted_time__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,45,prior_control_expected_detection_rate__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,47,prior_control_intensity__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,51,prior_control_marker_ratio__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,54,prior_digit_ratio__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,57,prior_expected_error_probability__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,58,prior_manual_operation_count__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,62,prior_mean_complexity__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,65,prior_mean_message_criticality__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,67,prior_memory_load_index__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,71,prior_message_entropy_estimate__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,73,prior_message_length__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,77,prior_operator_attention__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,79,prior_operator_error_susceptibility__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,84,prior_operator_fatigue__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,86,prior_operator_skill__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,88,prior_operator_total_estimated_time__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,92,prior_procedure_branch_count__level_low,1
26,extended_run_001,prt_0026_00,scn_0026,96,prior_procedure_steps__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,97,prior_repetition_expected_count__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,100,prior_symbol_group_count__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,105,prior_time_pressure_index__level_mid,1
26,extended_run_001,prt_0026_00,scn_0026,106,prior_total_nominal_time__level_high,1
26,extended_run_001,prt_0026_00,scn_0026,109,prior_verification_required__absent,1
27,extended_run_001,prt_0027_00,scn_0027,1,diag_diagnostic_condition_profile__value_moderate,1
27,extended_run_001,prt_0027_00,scn_0027,5,diag_diagnostic_control_load__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,6,diag_diagnostic_expected_error_probability__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,9,diag_diagnostic_operator_stress__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,12,diag_diagnostic_risk_class__value_high,1
27,extended_run_001,prt_0027_00,scn_0027,17,prior_alpha_ratio__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,18,prior_attention_deficit__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,24,prior_coding_tool_type__value_table,1
27,extended_run_001,prt_0027_00,scn_0027,26,prior_condition_mean_adjusted_attention__level_low,1
27,extended_run_001,prt_0027_00,scn_0027,30,prior_condition_noise_adjustment__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,33,prior_condition_noise_level__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,35,prior_condition_profile__value_moderate,1
27,extended_run_001,prt_0027_00,scn_0027,39,prior_condition_time_pressure__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,40,prior_condition_total_adjusted_time__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,45,prior_control_expected_detection_rate__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,47,prior_control_intensity__level_low,1
27,extended_run_001,prt_0027_00,scn_0027,51,prior_control_marker_ratio__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,54,prior_digit_ratio__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,55,prior_expected_error_probability__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,58,prior_manual_operation_count__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,63,prior_mean_complexity__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,65,prior_mean_message_criticality__level_low,1
27,extended_run_001,prt_0027_00,scn_0027,67,prior_memory_load_index__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,72,prior_message_entropy_estimate__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,73,prior_message_length__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,77,prior_operator_attention__level_low,1
27,extended_run_001,prt_0027_00,scn_0027,79,prior_operator_error_susceptibility__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,84,prior_operator_fatigue__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,86,prior_operator_skill__level_low,1
27,extended_run_001,prt_0027_00,scn_0027,88,prior_operator_total_estimated_time__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,93,prior_procedure_branch_count__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,94,prior_procedure_steps__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,97,prior_repetition_expected_count__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,100,prior_symbol_group_count__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,105,prior_time_pressure_index__level_mid,1
27,extended_run_001,prt_0027_00,scn_0027,106,prior_total_nominal_time__level_high,1
27,extended_run_001,prt_0027_00,scn_0027,109,prior_verification_required__absent,1
28,extended_run_001,prt_0028_00,scn_0028,1,diag_diagnostic_condition_profile__value_moderate,1
28,extended_run_001,prt_0028_00,scn_0028,4,diag_diagnostic_control_load__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,6,diag_diagnostic_expected_error_probability__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,9,diag_diagnostic_operator_stress__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,12,diag_diagnostic_risk_class__value_high,1
28,extended_run_001,prt_0028_00,scn_0028,17,prior_alpha_ratio__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,18,prior_attention_deficit__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,24,prior_coding_tool_type__value_table,1
28,extended_run_001,prt_0028_00,scn_0028,26,prior_condition_mean_adjusted_attention__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,30,prior_condition_noise_adjustment__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,33,prior_condition_noise_level__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,35,prior_condition_profile__value_moderate,1
28,extended_run_001,prt_0028_00,scn_0028,39,prior_condition_time_pressure__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,41,prior_condition_total_adjusted_time__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,45,prior_control_expected_detection_rate__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,47,prior_control_intensity__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,51,prior_control_marker_ratio__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,54,prior_digit_ratio__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,55,prior_expected_error_probability__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,59,prior_manual_operation_count__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,63,prior_mean_complexity__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,65,prior_mean_message_criticality__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,68,prior_memory_load_index__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,70,prior_message_entropy_estimate__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,74,prior_message_length__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,77,prior_operator_attention__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,79,prior_operator_error_susceptibility__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,82,prior_operator_fatigue__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,86,prior_operator_skill__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,89,prior_operator_total_estimated_time__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,93,prior_procedure_branch_count__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,95,prior_procedure_steps__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,97,prior_repetition_expected_count__level_high,1
28,extended_run_001,prt_0028_00,scn_0028,101,prior_symbol_group_count__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,105,prior_time_pressure_index__level_mid,1
28,extended_run_001,prt_0028_00,scn_0028,107,prior_total_nominal_time__level_low,1
28,extended_run_001,prt_0028_00,scn_0028,109,prior_verification_required__absent,1
29,extended_run_001,prt_0029_00,scn_0029,1,diag_diagnostic_condition_profile__value_moderate,1
29,extended_run_001,prt_0029_00,scn_0029,5,diag_diagnostic_control_load__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,6,diag_diagnostic_expected_error_probability__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,9,diag_diagnostic_operator_stress__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,12,diag_diagnostic_risk_class__value_high,1
29,extended_run_001,prt_0029_00,scn_0029,16,prior_alpha_ratio__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,18,prior_attention_deficit__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,24,prior_coding_tool_type__value_table,1
29,extended_run_001,prt_0029_00,scn_0029,26,prior_condition_mean_adjusted_attention__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,30,prior_condition_noise_adjustment__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,33,prior_condition_noise_level__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,35,prior_condition_profile__value_moderate,1
29,extended_run_001,prt_0029_00,scn_0029,39,prior_condition_time_pressure__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,42,prior_condition_total_adjusted_time__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,45,prior_control_expected_detection_rate__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,47,prior_control_intensity__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,51,prior_control_marker_ratio__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,54,prior_digit_ratio__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,55,prior_expected_error_probability__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,59,prior_manual_operation_count__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,61,prior_mean_complexity__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,65,prior_mean_message_criticality__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,69,prior_memory_load_index__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,70,prior_message_entropy_estimate__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,74,prior_message_length__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,77,prior_operator_attention__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,79,prior_operator_error_susceptibility__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,82,prior_operator_fatigue__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,86,prior_operator_skill__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,90,prior_operator_total_estimated_time__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,91,prior_procedure_branch_count__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,96,prior_procedure_steps__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,97,prior_repetition_expected_count__level_high,1
29,extended_run_001,prt_0029_00,scn_0029,101,prior_symbol_group_count__level_low,1
29,extended_run_001,prt_0029_00,scn_0029,105,prior_time_pressure_index__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,108,prior_total_nominal_time__level_mid,1
29,extended_run_001,prt_0029_00,scn_0029,109,prior_verification_required__absent,1
30,extended_run_001,prt_0030_00,scn_0030,1,diag_diagnostic_condition_profile__value_moderate,1
30,extended_run_001,prt_0030_00,scn_0030,4,diag_diagnostic_control_load__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,6,diag_diagnostic_expected_error_probability__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,9,diag_diagnostic_operator_stress__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,12,diag_diagnostic_risk_class__value_high,1
30,extended_run_001,prt_0030_00,scn_0030,16,prior_alpha_ratio__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,18,prior_attention_deficit__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,24,prior_coding_tool_type__value_table,1
30,extended_run_001,prt_0030_00,scn_0030,26,prior_condition_mean_adjusted_attention__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,30,prior_condition_noise_adjustment__level_mid,1
30,extended_run_001,prt_0030_00,scn_0030,33,prior_condition_noise_level__level_mid,1
30,extended_run_001,prt_0030_00,scn_0030,35,prior_condition_profile__value_moderate,1
30,extended_run_001,prt_0030_00,scn_0030,39,prior_condition_time_pressure__level_mid,1
30,extended_run_001,prt_0030_00,scn_0030,41,prior_condition_total_adjusted_time__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,45,prior_control_expected_detection_rate__level_mid,1
30,extended_run_001,prt_0030_00,scn_0030,47,prior_control_intensity__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,49,prior_control_marker_ratio__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,52,prior_digit_ratio__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,55,prior_expected_error_probability__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,59,prior_manual_operation_count__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,62,prior_mean_complexity__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,65,prior_mean_message_criticality__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,68,prior_memory_load_index__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,71,prior_message_entropy_estimate__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,74,prior_message_length__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,77,prior_operator_attention__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,79,prior_operator_error_susceptibility__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,82,prior_operator_fatigue__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,86,prior_operator_skill__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,89,prior_operator_total_estimated_time__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,92,prior_procedure_branch_count__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,95,prior_procedure_steps__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,97,prior_repetition_expected_count__level_high,1
30,extended_run_001,prt_0030_00,scn_0030,101,prior_symbol_group_count__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,105,prior_time_pressure_index__level_mid,1
30,extended_run_001,prt_0030_00,scn_0030,107,prior_total_nominal_time__level_low,1
30,extended_run_001,prt_0030_00,scn_0030,109,prior_verification_required__absent,1
31,extended_run_001,prt_0031_00,scn_0031,1,diag_diagnostic_condition_profile__value_moderate,1
31,extended_run_001,prt_0031_00,scn_0031,5,diag_diagnostic_control_load__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,6,diag_diagnostic_expected_error_probability__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,9,diag_diagnostic_operator_stress__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,12,diag_diagnostic_risk_class__value_high,1
31,extended_run_001,prt_0031_00,scn_0031,16,prior_alpha_ratio__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,18,prior_attention_deficit__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,24,prior_coding_tool_type__value_table,1
31,extended_run_001,prt_0031_00,scn_0031,26,prior_condition_mean_adjusted_attention__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,30,prior_condition_noise_adjustment__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,33,prior_condition_noise_level__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,35,prior_condition_profile__value_moderate,1
31,extended_run_001,prt_0031_00,scn_0031,39,prior_condition_time_pressure__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,42,prior_condition_total_adjusted_time__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,45,prior_control_expected_detection_rate__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,47,prior_control_intensity__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,49,prior_control_marker_ratio__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,52,prior_digit_ratio__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,55,prior_expected_error_probability__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,59,prior_manual_operation_count__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,62,prior_mean_complexity__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,65,prior_mean_message_criticality__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,68,prior_memory_load_index__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,72,prior_message_entropy_estimate__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,75,prior_message_length__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,77,prior_operator_attention__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,79,prior_operator_error_susceptibility__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,82,prior_operator_fatigue__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,86,prior_operator_skill__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,90,prior_operator_total_estimated_time__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,92,prior_procedure_branch_count__level_low,1
31,extended_run_001,prt_0031_00,scn_0031,96,prior_procedure_steps__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,97,prior_repetition_expected_count__level_high,1
31,extended_run_001,prt_0031_00,scn_0031,102,prior_symbol_group_count__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,105,prior_time_pressure_index__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,108,prior_total_nominal_time__level_mid,1
31,extended_run_001,prt_0031_00,scn_0031,109,prior_verification_required__absent,1
32,extended_run_001,prt_0032_00,scn_0032,1,diag_diagnostic_condition_profile__value_moderate,1
32,extended_run_001,prt_0032_00,scn_0032,5,diag_diagnostic_control_load__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,6,diag_diagnostic_expected_error_probability__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,9,diag_diagnostic_operator_stress__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,12,diag_diagnostic_risk_class__value_high,1
32,extended_run_001,prt_0032_00,scn_0032,15,prior_alpha_ratio__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,18,prior_attention_deficit__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,24,prior_coding_tool_type__value_table,1
32,extended_run_001,prt_0032_00,scn_0032,26,prior_condition_mean_adjusted_attention__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,30,prior_condition_noise_adjustment__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,33,prior_condition_noise_level__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,35,prior_condition_profile__value_moderate,1
32,extended_run_001,prt_0032_00,scn_0032,39,prior_condition_time_pressure__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,40,prior_condition_total_adjusted_time__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,45,prior_control_expected_detection_rate__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,47,prior_control_intensity__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,49,prior_control_marker_ratio__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,53,prior_digit_ratio__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,55,prior_expected_error_probability__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,60,prior_manual_operation_count__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,63,prior_mean_complexity__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,65,prior_mean_message_criticality__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,69,prior_memory_load_index__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,72,prior_message_entropy_estimate__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,75,prior_message_length__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,77,prior_operator_attention__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,79,prior_operator_error_susceptibility__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,82,prior_operator_fatigue__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,86,prior_operator_skill__level_low,1
32,extended_run_001,prt_0032_00,scn_0032,88,prior_operator_total_estimated_time__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,93,prior_procedure_branch_count__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,96,prior_procedure_steps__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,97,prior_repetition_expected_count__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,102,prior_symbol_group_count__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,105,prior_time_pressure_index__level_mid,1
32,extended_run_001,prt_0032_00,scn_0032,106,prior_total_nominal_time__level_high,1
32,extended_run_001,prt_0032_00,scn_0032,109,prior_verification_required__absent,1
33,extended_run_001,prt_0033_00,scn_0033,0,diag_diagnostic_condition_profile__value_hard,1
33,extended_run_001,prt_0033_00,scn_0033,5,diag_diagnostic_control_load__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,6,diag_diagnostic_expected_error_probability__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,9,diag_diagnostic_operator_stress__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,12,diag_diagnostic_risk_class__value_high,1
33,extended_run_001,prt_0033_00,scn_0033,17,prior_alpha_ratio__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,18,prior_attention_deficit__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,24,prior_coding_tool_type__value_table,1
33,extended_run_001,prt_0033_00,scn_0033,26,prior_condition_mean_adjusted_attention__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,28,prior_condition_noise_adjustment__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,31,prior_condition_noise_level__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,34,prior_condition_profile__value_hard,1
33,extended_run_001,prt_0033_00,scn_0033,39,prior_condition_time_pressure__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,40,prior_condition_total_adjusted_time__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,45,prior_control_expected_detection_rate__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,47,prior_control_intensity__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,49,prior_control_marker_ratio__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,53,prior_digit_ratio__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,55,prior_expected_error_probability__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,58,prior_manual_operation_count__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,63,prior_mean_complexity__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,65,prior_mean_message_criticality__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,67,prior_memory_load_index__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,72,prior_message_entropy_estimate__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,73,prior_message_length__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,77,prior_operator_attention__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,79,prior_operator_error_susceptibility__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,82,prior_operator_fatigue__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,86,prior_operator_skill__level_low,1
33,extended_run_001,prt_0033_00,scn_0033,88,prior_operator_total_estimated_time__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,93,prior_procedure_branch_count__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,94,prior_procedure_steps__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,97,prior_repetition_expected_count__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,100,prior_symbol_group_count__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,105,prior_time_pressure_index__level_mid,1
33,extended_run_001,prt_0033_00,scn_0033,106,prior_total_nominal_time__level_high,1
33,extended_run_001,prt_0033_00,scn_0033,109,prior_verification_required__absent,1
34,extended_run_001,prt_0034_00,scn_0034,0,diag_diagnostic_condition_profile__value_hard,1
34,extended_run_001,prt_0034_00,scn_0034,4,diag_diagnostic_control_load__level_low,1
34,extended_run_001,prt_0034_00,scn_0034,6,diag_diagnostic_expected_error_probability__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,9,diag_diagnostic_operator_stress__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,12,diag_diagnostic_risk_class__value_high,1
34,extended_run_001,prt_0034_00,scn_0034,17,prior_alpha_ratio__level_mid,1
34,extended_run_001,prt_0034_00,scn_0034,18,prior_attention_deficit__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,24,prior_coding_tool_type__value_table,1
34,extended_run_001,prt_0034_00,scn_0034,26,prior_condition_mean_adjusted_attention__level_low,1
34,extended_run_001,prt_0034_00,scn_0034,28,prior_condition_noise_adjustment__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,31,prior_condition_noise_level__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,34,prior_condition_profile__value_hard,1
34,extended_run_001,prt_0034_00,scn_0034,39,prior_condition_time_pressure__level_mid,1
34,extended_run_001,prt_0034_00,scn_0034,40,prior_condition_total_adjusted_time__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,45,prior_control_expected_detection_rate__level_mid,1
34,extended_run_001,prt_0034_00,scn_0034,47,prior_control_intensity__level_low,1
34,extended_run_001,prt_0034_00,scn_0034,49,prior_control_marker_ratio__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,53,prior_digit_ratio__level_low,1
34,extended_run_001,prt_0034_00,scn_0034,55,prior_expected_error_probability__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,60,prior_manual_operation_count__level_mid,1
34,extended_run_001,prt_0034_00,scn_0034,61,prior_mean_complexity__level_high,1
34,extended_run_001,prt_0034_00,scn_0034,65,prior_mean_message_criticality__level_low,1
34,extended_run_001,prt_0034_00,scn_0034,67,prior_memory_load_index__level_high,1
