scenario_id,protocol_id,split,synthetic_control,generation_seed,latent_contribution_in_ground_truth
syn_nul_0442,prt_syn_nul_0442,development,null,20260713,false
syn_nul_0443,prt_syn_nul_0443,development,null,20260713,false
syn_nul_0444,prt_syn_nul_0444,development,null,20260713,false
syn_nul_0445,prt_syn_nul_0445,test,null,20260713,false
syn_nul_0446,prt_syn_nul_0446,development,null,20260713,false
syn_nul_0447,prt_syn_nul_0447,test,null,20260713,false
syn_nul_0448,prt_syn_nul_0448,development,null,20260713,false
syn_nul_0449,prt_syn_nul_0449,calibration,null,20260713,false
syn_nul_0450,prt_syn_nul_0450,development,null,20260713,false
syn_nul_0451,prt_syn_nul_0451,calibration,null,20260713,false
syn_nul_0452,prt_syn_nul_0452,development,null,20260713,false
syn_nul_0453,prt_syn_nul_0453,development,null,20260713,false
syn_nul_0454,prt_syn_nul_0454,development,null,20260713,false
syn_nul_0455,prt_syn_nul_0455,development,null,20260713,false
syn_nul_0456,prt_syn_nul_0456,calibration,null,20260713,false
syn_nul_0457,prt_syn_nul_0457,development,null,20260713,false
syn_nul_0458,prt_syn_nul_0458,development,null,20260713,false
syn_nul_0459,prt_syn_nul_0459,test,null,20260713,false
syn_nul_0460,prt_syn_nul_0460,development,null,20260713,false
syn_nul_0461,prt_syn_nul_0461,development,null,20260713,false
syn_nul_0462,prt_syn_nul_0462,development,null,20260713,false
syn_nul_0463,prt_syn_nul_0463,calibration,null,20260713,false
syn_nul_0464,prt_syn_nul_0464,test,null,20260713,false
syn_nul_0465,prt_syn_nul_0465,calibration,null,20260713,false
syn_nul_0466,prt_syn_nul_0466,development,null,20260713,false
syn_nul_0467,prt_syn_nul_0467,development,null,20260713,false
syn_nul_0468,prt_syn_nul_0468,test,null,20260713,false
syn_nul_0469,prt_syn_nul_0469,development,null,20260713,false
syn_nul_0470,prt_syn_nul_0470,development,null,20260713,false
syn_nul_0471,prt_syn_nul_0471,development,null,20260713,false
syn_nul_0472,prt_syn_nul_0472,calibration,null,20260713,false
syn_nul_0473,prt_syn_nul_0473,calibration,null,20260713,false
syn_nul_0474,prt_syn_nul_0474,test,null,20260713,false
syn_nul_0475,prt_syn_nul_0475,development,null,20260713,false
syn_nul_0476,prt_syn_nul_0476,test,null,20260713,false
syn_nul_0477,prt_syn_nul_0477,development,null,20260713,false
syn_nul_0478,prt_syn_nul_0478,development,null,20260713,false
syn_nul_0479,prt_syn_nul_0479,development,null,20260713,false
syn_nul_0480,prt_syn_nul_0480,development,null,20260713,false
syn_nul_0481,prt_syn_nul_0481,development,null,20260713,false
syn_nul_0482,prt_syn_nul_0482,development,null,20260713,false
syn_nul_0483,prt_syn_nul_0483,development,null,20260713,false
syn_nul_0484,prt_syn_nul_0484,calibration,null,20260713,false
syn_nul_0485,prt_syn_nul_0485,development,null,20260713,false
syn_nul_0486,prt_syn_nul_0486,development,null,20260713,false
syn_nul_0487,prt_syn_nul_0487,calibration,null,20260713,false
syn_nul_0488,prt_syn_nul_0488,calibration,null,20260713,false
syn_nul_0489,prt_syn_nul_0489,development,null,20260713,false
syn_nul_0490,prt_syn_nul_0490,test,null,20260713,false
syn_nul_0491,prt_syn_nul_0491,development,null,20260713,false
syn_nul_0492,prt_syn_nul_0492,development,null,20260713,false
syn_nul_0493,prt_syn_nul_0493,test,null,20260713,false
syn_nul_0494,prt_syn_nul_0494,calibration,null,20260713,false
syn_nul_0495,prt_syn_nul_0495,calibration,null,20260713,false
syn_nul_0496,prt_syn_nul_0496,development,null,20260713,false
syn_nul_0497,prt_syn_nul_0497,development,null,20260713,false
syn_nul_0498,prt_syn_nul_0498,test,null,20260713,false
syn_nul_0499,prt_syn_nul_0499,calibration,null,20260713,false
syn_nul_0500,prt_syn_nul_0500,test,null,20260713,false
syn_nul_0501,prt_syn_nul_0501,development,null,20260713,false
syn_nul_0502,prt_syn_nul_0502,test,null,20260713,false
syn_nul_0503,prt_syn_nul_0503,development,null,20260713,false
syn_nul_0504,prt_syn_nul_0504,development,null,20260713,false
syn_nul_0505,prt_syn_nul_0505,development,null,20260713,false
syn_nul_0506,prt_syn_nul_0506,development,null,20260713,false
syn_nul_0507,prt_syn_nul_0507,calibration,null,20260713,false
syn_nul_0508,prt_syn_nul_0508,test,null,20260713,false
syn_nul_0509,prt_syn_nul_0509,development,null,20260713,false
syn_nul_0510,prt_syn_nul_0510,test,null,20260713,false
syn_nul_0511,prt_syn_nul_0511,development,null,20260713,false
syn_nul_0512,prt_syn_nul_0512,development,null,20260713,false
syn_nul_0513,prt_syn_nul_0513,test,null,20260713,false
syn_nul_0514,prt_syn_nul_0514,development,null,20260713,false
syn_nul_0515,prt_syn_nul_0515,development,null,20260713,false
syn_nul_0516,prt_syn_nul_0516,test,null,20260713,false
syn_nul_0517,prt_syn_nul_0517,development,null,20260713,false
syn_nul_0518,prt_syn_nul_0518,test,null,20260713,false
syn_nul_0519,prt_syn_nul_0519,development,null,20260713,false
syn_nul_0520,prt_syn_nul_0520,development,null,20260713,false
syn_nul_0521,prt_syn_nul_0521,development,null,20260713,false
syn_nul_0522,prt_syn_nul_0522,development,null,20260713,false
syn_nul_0523,prt_syn_nul_0523,development,null,20260713,false
syn_nul_0524,prt_syn_nul_0524,development,null,20260713,false
syn_nul_0525,prt_syn_nul_0525,development,null,20260713,false
syn_nul_0526,prt_syn_nul_0526,development,null,20260713,false
syn_nul_0527,prt_syn_nul_0527,calibration,null,20260713,false
syn_nul_0528,prt_syn_nul_0528,calibration,null,20260713,false
syn_nul_0529,prt_syn_nul_0529,development,null,20260713,false
syn_nul_0530,prt_syn_nul_0530,development,null,20260713,false
syn_nul_0531,prt_syn_nul_0531,test,null,20260713,false
syn_nul_0532,prt_syn_nul_0532,development,null,20260713,false
syn_nul_0533,prt_syn_nul_0533,calibration,null,20260713,false
syn_nul_0534,prt_syn_nul_0534,development,null,20260713,false
syn_nul_0535,prt_syn_nul_0535,calibration,null,20260713,false
syn_nul_0536,prt_syn_nul_0536,development,null,20260713,false
syn_nul_0537,prt_syn_nul_0537,development,null,20260713,false
syn_nul_0538,prt_syn_nul_0538,development,null,20260713,false
syn_nul_0539,prt_syn_nul_0539,development,null,20260713,false
syn_nul_0540,prt_syn_nul_0540,test,null,20260713,false
syn_nul_0541,prt_syn_nul_0541,development,null,20260713,false
syn_nul_0542,prt_syn_nul_0542,development,null,20260713,false
syn_nul_0543,prt_syn_nul_0543,development,null,20260713,false
syn_nul_0544,prt_syn_nul_0544,test,null,20260713,false
syn_nul_0545,prt_syn_nul_0545,development,null,20260713,false
syn_nul_0546,prt_syn_nul_0546,development,null,20260713,false
syn_nul_0547,prt_syn_nul_0547,development,null,20260713,false
syn_nul_0548,prt_syn_nul_0548,test,null,20260713,false
syn_nul_0549,prt_syn_nul_0549,development,null,20260713,false
syn_nul_0550,prt_syn_nul_0550,development,null,20260713,false
syn_nul_0551,prt_syn_nul_0551,calibration,null,20260713,false
syn_nul_0552,prt_syn_nul_0552,development,null,20260713,false
syn_nul_0553,prt_syn_nul_0553,development,null,20260713,false
syn_nul_0554,prt_syn_nul_0554,development,null,20260713,false
syn_nul_0555,prt_syn_nul_0555,development,null,20260713,false
syn_nul_0556,prt_syn_nul_0556,calibration,null,20260713,false
syn_nul_0557,prt_syn_nul_0557,development,null,20260713,false
syn_nul_0558,prt_syn_nul_0558,development,null,20260713,false
syn_nul_0559,prt_syn_nul_0559,development,null,20260713,false
syn_nul_0560,prt_syn_nul_0560,development,null,20260713,false
syn_nul_0561,prt_syn_nul_0561,development,null,20260713,false
syn_nul_0562,prt_syn_nul_0562,calibration,null,20260713,false
syn_nul_0563,prt_syn_nul_0563,development,null,20260713,false
syn_nul_0564,prt_syn_nul_0564,development,null,20260713,false
syn_nul_0565,prt_syn_nul_0565,development,null,20260713,false
syn_nul_0566,prt_syn_nul_0566,development,null,20260713,false
syn_nul_0567,prt_syn_nul_0567,development,null,20260713,false
syn_nul_0568,prt_syn_nul_0568,test,null,20260713,false
syn_nul_0569,prt_syn_nul_0569,calibration,null,20260713,false
syn_nul_0570,prt_syn_nul_0570,development,null,20260713,false
syn_nul_0571,prt_syn_nul_0571,development,null,20260713,false
syn_nul_0572,prt_syn_nul_0572,test,null,20260713,false
syn_nul_0573,prt_syn_nul_0573,development,null,20260713,false
syn_nul_0574,prt_syn_nul_0574,calibration,null,20260713,false
syn_nul_0575,prt_syn_nul_0575,development,null,20260713,false
syn_nul_0576,prt_syn_nul_0576,development,null,20260713,false
syn_nul_0577,prt_syn_nul_0577,calibration,null,20260713,false
syn_nul_0578,prt_syn_nul_0578,calibration,null,20260713,false
syn_nul_0579,prt_syn_nul_0579,development,null,20260713,false
syn_nul_0580,prt_syn_nul_0580,development,null,20260713,false
syn_nul_0581,prt_syn_nul_0581,development,null,20260713,false
syn_nul_0582,prt_syn_nul_0582,development,null,20260713,false
syn_nul_0583,prt_syn_nul_0583,development,null,20260713,false
syn_nul_0584,prt_syn_nul_0584,development,null,20260713,false
syn_nul_0585,prt_syn_nul_0585,test,null,20260713,false
syn_nul_0586,prt_syn_nul_0586,development,null,20260713,false
syn_nul_0587,prt_syn_nul_0587,calibration,null,20260713,false
syn_nul_0588,prt_syn_nul_0588,calibration,null,20260713,false
syn_nul_0589,prt_syn_nul_0589,development,null,20260713,false
syn_nul_0590,prt_syn_nul_0590,development,null,20260713,false
syn_nul_0591,prt_syn_nul_0591,development,null,20260713,false
syn_nul_0592,prt_syn_nul_0592,development,null,20260713,false
syn_nul_0593,prt_syn_nul_0593,development,null,20260713,false
syn_nul_0594,prt_syn_nul_0594,test,null,20260713,false
syn_nul_0595,prt_syn_nul_0595,development,null,20260713,false
syn_nul_0596,prt_syn_nul_0596,calibration,null,20260713,false
syn_nul_0597,prt_syn_nul_0597,development,null,20260713,false
syn_nul_0598,prt_syn_nul_0598,test,null,20260713,false
syn_nul_0599,prt_syn_nul_0599,development,null,20260713,false
